
                        S T E P       1


                                INCREMENT     1


 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set SOLIDMATERIALELEMENTGEOMETRY2D and time  0.1000000E+01
       281   8  2.767723E+01  2.364307E-01 -5.286462E-02  4.577929E-01 -1.082417E-03  1.082415E-03 _shell_0000000281   
       282   1  2.215736E+01 -1.016551E-01 -9.044766E-02  3.042175E-01  6.979633E-04  6.979633E-04 _shell_0000000282   
       282   2  2.215946E+01  2.762126E-01 -1.897690E-01  3.042176E-01  6.979633E-04 -6.979633E-04 _shell_0000000282   
       282   3  2.493058E+01 -9.956124E-02  9.825701E-02  3.042178E-01 -6.979634E-04  6.979633E-04 _shell_0000000282   
       282   4  2.492849E+01  2.741187E-01 -1.083591E-02  3.042177E-01 -6.979632E-04 -6.979633E-04 _shell_0000000282   
       282   5  2.215736E+01 -1.016551E-01 -9.044766E-02  3.042175E-01 -6.979633E-04 -6.979633E-04 _shell_0000000282   
       282   6  2.215946E+01  2.762126E-01 -1.897690E-01  3.042176E-01 -6.979634E-04  6.979633E-04 _shell_0000000282   
       282   7  2.493058E+01 -9.956124E-02  9.825701E-02  3.042178E-01  6.979633E-04 -6.979633E-04 _shell_0000000282   
       282   8  2.492849E+01  2.741187E-01 -1.083591E-02  3.042177E-01  6.979632E-04  6.979633E-04 _shell_0000000282   
       283   1  2.541467E+01  6.331756E-01  1.269078E-01  7.660075E-01 -2.890798E-03  2.890797E-03 _shell_0000000283   
       283   2  2.304380E+01  6.245032E-01  7.785365E-02  7.660063E-01  2.890795E-03  2.890797E-03 _shell_0000000283   
       283   3  2.540600E+01  4.126242E-01 -3.773998E-02  7.660075E-01 -2.890795E-03 -2.890796E-03 _shell_0000000283   
       283   4  2.305247E+01  4.212966E-01 -4.632290E-02  7.660063E-01  2.890798E-03 -2.890797E-03 _shell_0000000283   
       283   5  2.541467E+01  6.331756E-01  1.269078E-01  7.660075E-01  2.890798E-03 -2.890797E-03 _shell_0000000283   
       283   6  2.304380E+01  6.245032E-01  7.785365E-02  7.660063E-01 -2.890795E-03 -2.890797E-03 _shell_0000000283   
