
                        S T E P       1


                                INCREMENT     1


 internal energy density (elem, integ.pnt.,energy) for set SOLIDMATERIALELEMENTGEOMETRY2D and time  0.1000000E+01

       287   2  1.067731E-03
       287   3  7.901281E-04
       287   4  7.766708E-04
       287   5  1.083953E-03
       287   6  1.067731E-03
       287   7  7.901281E-04
       287   8  7.766708E-04
       288   1  7.835933E-04
       288   2  7.611727E-04
       288   3  7.813832E-04
       288   4  7.591387E-04
       288   5  7.835933E-04
       288   6  7.611727E-04
       288   7  7.813832E-04
       288   8  7.591387E-04
       289   1  1.036492E-03
       289   2  1.037948E-03
       289   3  8.785180E-04
       289   4  8.795210E-04
       289   5  1.036492E-03
       289   6  1.037948E-03
       289   7  8.785180E-04
       289   8  8.795210E-04
       290   1  7.982060E-04
       290   2  7.623704E-04
       290   3  7.915768E-04
       290   4  7.567235E-04
       290   5  7.982060E-04
       290   6  7.623704E-04
       290   7  7.915768E-04
       290   8  7.567235E-04
       291   1  1.004428E-03
       291   2  8.383401E-04
       291   3  1.004477E-03
       291   4  8.385567E-04
       291   5  1.004428E-03
       291   6  8.383401E-04
       291   7  1.004477E-03
       291   8  8.385567E-04
       292   1  9.233168E-04
       292   2  7.510211E-04
       292   3  9.241175E-04
       292   4  7.517411E-04
       292   5  9.233168E-04
       292   6  7.510211E-04
       292   7  9.241175E-04
       292   8  7.517411E-04
       293   1  9.655334E-04
       293   2  9.645199E-04
       293   3  7.948457E-04
       293   4  7.938602E-04
       293   5  9.655334E-04
       293   6  9.645199E-04
       293   7  7.948457E-04
       293   8  7.938602E-04
       294   1  3.010794E-04
       294   2  2.864257E-04
       294   3  3.062292E-04
       294   4  3.000688E-04
       294   5  3.010794E-04
       294   6  2.864257E-04
       294   7  3.062292E-04
       294   8  3.000688E-04
       295   1  7.677003E-04
       295   2  6.339594E-04
       295   3  7.696350E-04
       295   4  6.358191E-04
       295   5  7.677003E-04
       295   6  6.339594E-04
       295   7  7.696350E-04
       295   8  6.358191E-04
       296   1  8.219218E-04
       296   2  7.852440E-04
       296   3  8.143725E-04
       296   4  7.788729E-04
       296   5  8.219218E-04
       296   6  7.852440E-04
       296   7  8.143725E-04
       296   8  7.788729E-04
       297   1  6.078449E-04
       297   2  6.050386E-04
       297   3  5.040421E-04
       297   4  5.015562E-04
       297   5  6.078449E-04
       297   6  6.050386E-04
       297   7  5.040421E-04
       297   8  5.015562E-04
       298   1  2.309157E-09
       298   2  2.223028E-09
       298   3  2.364760E-09
       298   4  2.260506E-09
       298   5  2.309157E-09
       298   6  2.223028E-09
       298   7  2.364760E-09
       298   8  2.260506E-09
       299   1  5.228771E-04
       299   2  4.494053E-04
       299   3  5.276914E-04
       299   4  4.532304E-04
       299   5  5.228771E-04
       299   6  4.494053E-04
       299   7  5.276914E-04
       299   8  4.532304E-04
       300   1  4.944715E-04
       300   2  4.926815E-04
       300   3  5.031330E-04
       300   4  5.031471E-04
